Year,Class,Report
2009,Racoon,1
2009,Rabbit,2
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Rabbit,2
2009,Racoon,1
2009,Rabbit,3
2009,Racoon,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Weasel,1
2009,Badger,1
2009,Racoon,3
2009,Water Deer,1
2009,Racoon,2
2009,Leopard Cat,1
2009,Racoon,1
2009,Rabbit,2
2009,Weasel,1
2009,Racoon,1
2009,Water Deer,1
2009,Rabbit,1
2009,Rabbit,1
2009,Racoon,1
2009,Rabbit,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Rabbit,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Rabbit,1
2009,Weasel,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Rabbit,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Weasel,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Weasel,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,2
2009,Weasel,1
2009,Racoon,1
2009,Water Deer,2
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,5
2009,Water Deer,5
2009,Leopard Cat,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Badger,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,6
2009,Water Deer,3
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Badger,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,5
2009,Water Deer,2
2009,Water Deer,2
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,5
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Badger,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,2
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,4
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,9
2009,Racoon,1
2009,Rabbit,1
2009,Water Deer,4
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,5
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,4
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Badger,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,4
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,5
2009,Water Deer,3
2009,Water Deer,2
2009,Water Deer,7
2009,Water Deer,1
2009,Water Deer,3
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,3
2009,Water Deer,4
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,3
2009,Water Deer,5
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,4
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,2
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,4
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,5
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Weasel,1
2009,Rabbit,1
2009,Water Deer,6
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,3
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,5
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,5
2009,Rabbit,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,3
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,8
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Leopard Cat,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,3
2009,Water Deer,2
2009,Rabbit,1
2009,Leopard Cat,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Leopard Cat,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,2
2009,Rabbit,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,2
2009,Water Deer,3
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,7
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,5
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Rabbit,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Leopard Cat,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,3
2009,Rabbit,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,2
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,3
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Weasel,1
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Racoon,1
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Rabbit,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Weasel,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Racoon,1
2009,Weasel,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,1
2009,Weasel,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,2
2009,Racoon,1
2009,Weasel,1
2009,Water Deer,1
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,2
2009,Badger,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,2
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Racoon,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Racoon,1
2009,Rabbit,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,1
2009,Badger,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,4
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Badger,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Weasel,1
2009,Racoon,1
2009,Badger,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,1
2009,Badger,1
2009,Racoon,1
2009,Weasel,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Rabbit,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Weasel,1
2009,Racoon,1
2009,Badger,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,2
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,2
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,2
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Rabbit,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Leopard Cat,1
2009,Water Deer,2
2009,Racoon,1
2009,Weasel,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,4
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,2
2009,Water Deer,1
2009,Racoon,2
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,4
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,4
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Badger,1
2009,Racoon,2
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Leopard Cat,1
2009,Racoon,1
2009,Badger,1
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Weasel,1
2009,Water Deer,1
2009,Racoon,2
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,2
2009,Racoon,2
2009,Weasel,1
2009,Water Deer,1
2009,Water Deer,1
2009,Badger,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Badger,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Badger,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,2
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,3
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Rabbit,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,4
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Leopard Cat,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,3
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,2
2009,Water Deer,1
2009,Water Deer,2
2009,Racoon,1
2009,Racoon,1
2009,Water Deer,1
2009,Weasel,1
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,2
2009,Water Deer,1
2009,Racoon,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,1
2009,Water Deer,3
